provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
LO,2020-06-15,0,0,0,0,0
LU,2020-06-15,1,1,0,0,0
M,2020-06-15,126,124,0,2,0
MA,2020-06-15,1,1,0,0,0
ME,2020-06-15,1,1,0,0,0
MU,2020-06-15,2,2,0,0,0
NA,2020-06-15,4,4,0,0,0
O,2020-06-15,0,0,0,0,0
OR,2020-06-15,0,0,0,0,0
P,2020-06-15,3,3,0,0,0
PM,2020-06-15,3,3,0,0,0
PO,2020-06-15,1,1,0,0,0
S,2020-06-15,1,1,0,0,0
SA,2020-06-15,0,0,0,0,0
SE,2020-06-15,2,2,0,0,0
SG,2020-06-15,1,1,0,0,0
SO,2020-06-15,1,1,0,0,0
SS,2020-06-15,2,1,0,1,0
T,2020-06-15,0,0,0,0,0
TE,2020-06-15,1,1,0,0,0
TF,2020-06-15,1,1,0,0,0
TO,2020-06-15,7,7,0,0,0
V,2020-06-15,8,8,0,0,0
VA,2020-06-15,4,4,0,0,0
VI,2020-06-15,7,7,0,0,0
Z,2020-06-15,0,0,0,0,0
ZA,2020-06-15,0,0,0,0,0
A,2020-06-16,1,1,0,0,0
AB,2020-06-16,0,0,0,0,0
AL,2020-06-16,1,1,0,0,0
AV,2020-06-16,2,2,0,0,0
B,2020-06-16,58,44,0,14,0
BA,2020-06-16,2,2,0,0,0
BI,2020-06-16,6,6,0,0,0
BU,2020-06-16,1,1,0,0,0
C,2020-06-16,0,0,0,0,0
CA,2020-06-16,0,0,0,0,0
CC,2020-06-16,0,0,0,0,0
CE,2020-06-16,0,0,0,0,0
CO,2020-06-16,0,0,0,0,0
CR,2020-06-16,5,5,0,0,0
CS,2020-06-16,0,0,0,0,0
CU,2020-06-16,2,2,0,0,0
GC,2020-06-16,2,2,0,0,0
GI,2020-06-16,7,7,0,0,0
GR,2020-06-16,5,5,0,0,0
GU,2020-06-16,1,1,0,0,0
H,2020-06-16,0,0,0,0,0
HU,2020-06-16,7,7,0,0,0
J,2020-06-16,2,2,0,0,0
L,2020-06-16,17,17,0,0,0
LE,2020-06-16,1,1,0,0,0
LO,2020-06-16,1,1,0,0,0
LU,2020-06-16,0,0,0,0,0
M,2020-06-16,54,54,0,0,0
MA,2020-06-16,1,1,0,0,0
ME,2020-06-16,0,0,0,0,0
MU,2020-06-16,1,1,0,0,0
NA,2020-06-16,12,12,0,0,0
O,2020-06-16,1,1,0,0,0
OR,2020-06-16,0,0,0,0,0
P,2020-06-16,0,0,0,0,0
PM,2020-06-16,4,4,0,0,0
PO,2020-06-16,1,1,0,0,0
S,2020-06-16,2,2,0,0,0
SA,2020-06-16,4,4,0,0,0
SE,2020-06-16,1,1,0,0,0
SG,2020-06-16,3,3,0,0,0
SO,2020-06-16,0,0,0,0,0
SS,2020-06-16,2,2,0,0,0
T,2020-06-16,1,1,0,0,0
TE,2020-06-16,1,1,0,0,0
TF,2020-06-16,0,0,0,0,0
TO,2020-06-16,13,13,0,0,0
V,2020-06-16,9,9,0,0,0
VA,2020-06-16,31,30,0,1,0
VI,2020-06-16,2,2,0,0,0
Z,2020-06-16,3,3,0,0,0
ZA,2020-06-16,0,0,0,0,0
A,2020-06-17,2,2,0,0,0
AB,2020-06-17,1,1,0,0,0
AL,2020-06-17,0,0,0,0,0
AV,2020-06-17,0,0,0,0,0
B,2020-06-17,62,46,0,16,0
BA,2020-06-17,0,0,0,0,0
BI,2020-06-17,7,6,0,1,0
BU,2020-06-17,1,1,0,0,0
C,2020-06-17,2,2,0,0,0
CA,2020-06-17,2,2,0,0,0
CC,2020-06-17,7,7,0,0,0
CE,2020-06-17,0,0,0,0,0
CO,2020-06-17,0,0,0,0,0
CR,2020-06-17,7,7,0,0,0
CS,2020-06-17,2,2,0,0,0
CU,2020-06-17,1,1,0,0,0
GC,2020-06-17,14,14,0,0,0
GI,2020-06-17,2,2,0,0,0
GR,2020-06-17,6,6,0,0,0
GU,2020-06-17,1,1,0,0,0
H,2020-06-17,0,0,0,0,0
HU,2020-06-17,4,4,0,0,0
J,2020-06-17,0,0,0,0,0
L,2020-06-17,34,34,0,0,0
LE,2020-06-17,2,2,0,0,0
LO,2020-06-17,0,0,0,0,0
LU,2020-06-17,1,1,0,0,0
M,2020-06-17,81,81,0,0,0
MA,2020-06-17,2,2,0,0,0
ME,2020-06-17,0,0,0,0,0
MU,2020-06-17,2,2,0,0,0
NA,2020-06-17,3,3,0,0,0
O,2020-06-17,0,0,0,0,0
OR,2020-06-17,0,0,0,0,0
P,2020-06-17,4,4,0,0,0
PM,2020-06-17,4,4,0,0,0
PO,2020-06-17,1,1,0,0,0
S,2020-06-17,3,3,0,0,0
SA,2020-06-17,0,0,0,0,0
SE,2020-06-17,0,0,0,0,0
SG,2020-06-17,2,2,0,0,0
SO,2020-06-17,2,2,0,0,0
SS,2020-06-17,2,2,0,0,0
T,2020-06-17,0,0,0,0,0
TE,2020-06-17,0,0,0,0,0
TF,2020-06-17,0,0,0,0,0
TO,2020-06-17,5,5,0,0,0
V,2020-06-17,4,4,0,0,0
VA,2020-06-17,7,7,0,0,0
VI,2020-06-17,1,0,0,1,0
Z,2020-06-17,2,2,0,0,0
ZA,2020-06-17,0,0,0,0,0
A,2020-06-18,2,2,0,0,0
AB,2020-06-18,0,0,0,0,0
AL,2020-06-18,1,1,0,0,0
AV,2020-06-18,0,0,0,0,0
B,2020-06-18,65,51,0,14,0
BA,2020-06-18,1,1,0,0,0
BI,2020-06-18,8,8,0,0,0
BU,2020-06-18,2,1,0,1,0
C,2020-06-18,2,2,0,0,0
CA,2020-06-18,13,13,0,0,0
CC,2020-06-18,3,3,0,0,0
CE,2020-06-18,0,0,0,0,0
CO,2020-06-18,0,0,0,0,0
CR,2020-06-18,5,5,0,0,0
CS,2020-06-18,2,2,0,0,0
CU,2020-06-18,1,1,0,0,0
GC,2020-06-18,0,0,0,0,0
GI,2020-06-18,5,5,0,0,0
GR,2020-06-18,6,6,0,0,0
GU,2020-06-18,3,3,0,0,0
H,2020-06-18,1,1,0,0,0
HU,2020-06-18,9,9,0,0,0
J,2020-06-18,2,2,0,0,0
L,2020-06-18,37,36,0,1,0
LE,2020-06-18,1,1,0,0,0
LO,2020-06-18,1,1,0,0,0
LU,2020-06-18,0,0,0,0,0
M,2020-06-18,70,70,0,0,0
MA,2020-06-18,2,2,0,0,0
ME,2020-06-18,0,0,0,0,0
MU,2020-06-18,2,2,0,0,0
NA,2020-06-18,6,6,0,0,0
O,2020-06-18,0,0,0,0,0
OR,2020-06-18,0,0,0,0,0
P,2020-06-18,0,0,0,0,0
PM,2020-06-18,5,5,0,0,0
PO,2020-06-18,0,0,0,0,0
S,2020-06-18,5,5,0,0,0
SA,2020-06-18,2,2,0,0,0
SE,2020-06-18,0,0,0,0,0
SG,2020-06-18,0,0,0,0,0
SO,2020-06-18,1,1,0,0,0
SS,2020-06-18,3,3,0,0,0
T,2020-06-18,1,1,0,0,0
TE,2020-06-18,0,0,0,0,0
TF,2020-06-18,0,0,0,0,0
TO,2020-06-18,2,2,0,0,0
V,2020-06-18,4,4,0,0,0
VA,2020-06-18,5,5,0,0,0
VI,2020-06-18,0,0,0,0,0
Z,2020-06-18,7,7,0,0,0
ZA,2020-06-18,1,1,0,0,0
A,2020-06-19,1,1,0,0,0
AB,2020-06-19,0,0,0,0,0
AL,2020-06-19,1,1,0,0,0
AV,2020-06-19,1,1,0,0,0
B,2020-06-19,60,45,0,15,0
BA,2020-06-19,0,0,0,0,0
BI,2020-06-19,9,9,0,0,0
BU,2020-06-19,1,0,0,1,0
C,2020-06-19,0,0,0,0,0
CA,2020-06-19,1,1,0,0,0
CC,2020-06-19,2,2,0,0,0
CE,2020-06-19,0,0,0,0,0
CO,2020-06-19,1,1,0,0,0
CR,2020-06-19,6,6,0,0,0
CS,2020-06-19,0,0,0,0,0
CU,2020-06-19,0,0,0,0,0
GC,2020-06-19,0,0,0,0,0
GI,2020-06-19,1,1,0,0,0
GR,2020-06-19,7,7,0,0,0
GU,2020-06-19,2,2,0,0,0
H,2020-06-19,0,0,0,0,0
HU,2020-06-19,16,16,0,0,0
J,2020-06-19,0,0,0,0,0
L,2020-06-19,35,35,0,0,0
LE,2020-06-19,0,0,0,0,0
LO,2020-06-19,0,0,0,0,0
LU,2020-06-19,2,2,0,0,0
M,2020-06-19,59,59,0,0,0
MA,2020-06-19,1,1,0,0,0
ME,2020-06-19,0,0,0,0,0
MU,2020-06-19,3,3,0,0,0
NA,2020-06-19,9,9,0,0,0
O,2020-06-19,0,0,0,0,0
OR,2020-06-19,0,0,0,0,0
P,2020-06-19,0,0,0,0,0
PM,2020-06-19,8,8,0,0,0
PO,2020-06-19,0,0,0,0,0
S,2020-06-19,0,0,0,0,0
SA,2020-06-19,3,3,0,0,0
SE,2020-06-19,0,0,0,0,0
SG,2020-06-19,0,0,0,0,0
SO,2020-06-19,1,1,0,0,0
SS,2020-06-19,0,0,0,0,0
T,2020-06-19,0,0,0,0,0
TE,2020-06-19,1,1,0,0,0
TF,2020-06-19,1,1,0,0,0
TO,2020-06-19,5,5,0,0,0
V,2020-06-19,10,10,0,0,0
VA,2020-06-19,7,7,0,0,0
VI,2020-06-19,2,2,0,0,0
Z,2020-06-19,5,5,0,0,0
ZA,2020-06-19,1,1,0,0,0
A,2020-06-20,1,1,0,0,0
AB,2020-06-20,1,1,0,0,0
AL,2020-06-20,0,0,0,0,0
AV,2020-06-20,3,3,0,0,0
B,2020-06-20,48,46,0,2,0
BA,2020-06-20,1,1,0,0,0
BI,2020-06-20,0,0,0,0,0
BU,2020-06-20,1,0,0,1,0
C,2020-06-20,0,0,0,0,0
CA,2020-06-20,1,1,0,0,0
CC,2020-06-20,0,0,0,0,0
CE,2020-06-20,0,0,0,0,0
CO,2020-06-20,0,0,0,0,0
CR,2020-06-20,8,8,0,0,0
CS,2020-06-20,1,1,0,0,0
CU,2020-06-20,1,1,0,0,0
GC,2020-06-20,11,11,0,0,0
GI,2020-06-20,4,4,0,0,0
GR,2020-06-20,10,10,0,0,0
GU,2020-06-20,2,2,0,0,0
H,2020-06-20,0,0,0,0,0
HU,2020-06-20,26,26,0,0,0
J,2020-06-20,0,0,0,0,0
L,2020-06-20,37,37,0,0,0
LE,2020-06-20,1,1,0,0,0
LO,2020-06-20,1,1,0,0,0
LU,2020-06-20,0,0,0,0,0
M,2020-06-20,39,39,0,0,0
MA,2020-06-20,4,4,0,0,0
ME,2020-06-20,0,0,0,0,0
MU,2020-06-20,3,3,0,0,0
NA,2020-06-20,4,4,0,0,0
O,2020-06-20,0,0,0,0,0
OR,2020-06-20,1,1,0,0,0
P,2020-06-20,0,0,0,0,0
PM,2020-06-20,3,3,0,0,0
PO,2020-06-20,1,1,0,0,0
S,2020-06-20,3,3,0,0,0
SA,2020-06-20,3,3,0,0,0
SE,2020-06-20,0,0,0,0,0
SG,2020-06-20,2,2,0,0,0
SO,2020-06-20,4,4,0,0,0
SS,2020-06-20,2,2,0,0,0
T,2020-06-20,1,1,0,0,0
TE,2020-06-20,0,0,0,0,0
TF,2020-06-20,0,0,0,0,0
TO,2020-06-20,3,3,0,0,0
V,2020-06-20,3,3,0,0,0
VA,2020-06-20,3,3,0,0,0
VI,2020-06-20,3,2,0,1,0
Z,2020-06-20,3,3,0,0,0
ZA,2020-06-20,1,1,0,0,0
A,2020-06-21,3,3,0,0,0
AB,2020-06-21,0,0,0,0,0
AL,2020-06-21,1,1,0,0,0
AV,2020-06-21,2,2,0,0,0
B,2020-06-21,34,33,0,1,0
BA,2020-06-21,1,1,0,0,0
BI,2020-06-21,3,3,0,0,0
BU,2020-06-21,0,0,0,0,0
C,2020-06-21,3,3,0,0,0
CA,2020-06-21,0,0,0,0,0
CC,2020-06-21,4,4,0,0,0
CE,2020-06-21,0,0,0,0,0
CO,2020-06-21,0,0,0,0,0
CR,2020-06-21,5,5,0,0,0
CS,2020-06-21,1,1,0,0,0
CU,2020-06-21,0,0,0,0,0
GC,2020-06-21,2,2,0,0,0
GI,2020-06-21,8,8,0,0,0
GR,2020-06-21,3,3,0,0,0
GU,2020-06-21,2,2,0,0,0
H,2020-06-21,0,0,0,0,0
HU,2020-06-21,27,27,0,0,0
J,2020-06-21,2,2,0,0,0
L,2020-06-21,36,36,0,0,0
LE,2020-06-21,0,0,0,0,0
LO,2020-06-21,0,0,0,0,0
LU,2020-06-21,3,3,0,0,0
M,2020-06-21,29,29,0,0,0
MA,2020-06-21,4,4,0,0,0
ME,2020-06-21,2,2,0,0,0
MU,2020-06-21,5,5,0,0,0
NA,2020-06-21,15,15,0,0,0
O,2020-06-21,0,0,0,0,0
OR,2020-06-21,0,0,0,0,0
P,2020-06-21,1,1,0,0,0
PM,2020-06-21,2,2,0,0,0
PO,2020-06-21,0,0,0,0,0
S,2020-06-21,2,2,0,0,0
SA,2020-06-21,0,0,0,0,0
SE,2020-06-21,0,0,0,0,0
SG,2020-06-21,0,0,0,0,0
SO,2020-06-21,0,0,0,0,0
SS,2020-06-21,2,2,0,0,0
T,2020-06-21,0,0,0,0,0
TE,2020-06-21,1,1,0,0,0
TF,2020-06-21,0,0,0,0,0
TO,2020-06-21,1,1,0,0,0
V,2020-06-21,6,6,0,0,0
VA,2020-06-21,3,3,0,0,0
VI,2020-06-21,3,2,0,1,0
Z,2020-06-21,10,9,0,1,0
ZA,2020-06-21,0,0,0,0,0
A,2020-06-22,1,1,0,0,0
AB,2020-06-22,0,0,0,0,0
AL,2020-06-22,1,1,0,0,0
AV,2020-06-22,2,2,0,0,0
B,2020-06-22,65,43,0,22,0
BA,2020-06-22,0,0,0,0,0
BI,2020-06-22,2,2,0,0,0
BU,2020-06-22,0,0,0,0,0
C,2020-06-22,0,0,0,0,0
CA,2020-06-22,1,1,0,0,0
CC,2020-06-22,1,1,0,0,0
CE,2020-06-22,0,0,0,0,0
CO,2020-06-22,0,0,0,0,0
CR,2020-06-22,6,6,0,0,0
CS,2020-06-22,3,3,0,0,0
CU,2020-06-22,0,0,0,0,0
GC,2020-06-22,0,0,0,0,0
GI,2020-06-22,6,6,0,0,0
GR,2020-06-22,5,5,0,0,0
GU,2020-06-22,5,5,0,0,0
H,2020-06-22,1,1,0,0,0
HU,2020-06-22,35,35,0,0,0
J,2020-06-22,1,1,0,0,0
L,2020-06-22,51,50,0,1,0
LE,2020-06-22,1,1,0,0,0
LO,2020-06-22,0,0,0,0,0
LU,2020-06-22,0,0,0,0,0
M,2020-06-22,38,37,0,1,0
MA,2020-06-22,6,6,0,0,0
ME,2020-06-22,0,0,0,0,0
MU,2020-06-22,4,4,0,0,0
NA,2020-06-22,18,18,0,0,0
O,2020-06-22,0,0,0,0,0
OR,2020-06-22,0,0,0,0,0
P,2020-06-22,0,0,0,0,0
PM,2020-06-22,1,1,0,0,0
PO,2020-06-22,0,0,0,0,0
S,2020-06-22,1,1,0,0,0
SA,2020-06-22,3,3,0,0,0
SE,2020-06-22,1,1,0,0,0
SG,2020-06-22,3,3,0,0,0
SO,2020-06-22,1,1,0,0,0
SS,2020-06-22,4,4,0,0,0
T,2020-06-22,0,0,0,0,0
TE,2020-06-22,0,0,0,0,0
TF,2020-06-22,0,0,0,0,0
TO,2020-06-22,2,2,0,0,0
V,2020-06-22,3,3,0,0,0
VA,2020-06-22,3,3,0,0,0
VI,2020-06-22,4,3,0,1,0
Z,2020-06-22,11,11,0,0,0
ZA,2020-06-22,1,1,0,0,0
A,2020-06-23,1,1,0,0,0
AB,2020-06-23,0,0,0,0,0
AL,2020-06-23,1,1,0,0,0
AV,2020-06-23,4,4,0,0,0
B,2020-06-23,87,66,0,21,0
BA,2020-06-23,1,1,0,0,0
BI,2020-06-23,2,2,0,0,0
BU,2020-06-23,1,1,0,0,0
C,2020-06-23,1,1,0,0,0
CA,2020-06-23,1,1,0,0,0
CC,2020-06-23,4,4,0,0,0
CE,2020-06-23,0,0,0,0,0
CO,2020-06-23,0,0,0,0,0
CR,2020-06-23,13,13,0,0,0
CS,2020-06-23,3,3,0,0,0
CU,2020-06-23,1,1,0,0,0
GC,2020-06-23,6,6,0,0,0
GI,2020-06-23,3,3,0,0,0
GR,2020-06-23,3,3,0,0,0
GU,2020-06-23,5,5,0,0,0
H,2020-06-23,0,0,0,0,0
HU,2020-06-23,18,18,0,0,0
J,2020-06-23,0,0,0,0,0
L,2020-06-23,42,42,0,0,0
LE,2020-06-23,1,0,0,1,0
LO,2020-06-23,1,1,0,0,0
LU,2020-06-23,4,4,0,0,0
M,2020-06-23,45,45,0,0,0
MA,2020-06-23,8,8,0,0,0
ME,2020-06-23,0,0,0,0,0
MU,2020-06-23,5,5,0,0,0
NA,2020-06-23,8,8,0,0,0
O,2020-06-23,0,0,0,0,0
OR,2020-06-23,0,0,0,0,0
P,2020-06-23,2,2,0,0,0
PM,2020-06-23,5,5,0,0,0
PO,2020-06-23,1,1,0,0,0
S,2020-06-23,2,2,0,0,0
SA,2020-06-23,3,3,0,0,0
SE,2020-06-23,0,0,0,0,0
SG,2020-06-23,7,7,0,0,0
SO,2020-06-23,4,4,0,0,0
SS,2020-06-23,3,2,0,1,0
T,2020-06-23,1,1,0,0,0
TE,2020-06-23,1,1,0,0,0
TF,2020-06-23,0,0,0,0,0
TO,2020-06-23,5,4,0,1,0
V,2020-06-23,8,8,0,0,0
VA,2020-06-23,3,3,0,0,0
VI,2020-06-23,2,2,0,0,0
Z,2020-06-23,8,8,0,0,0
ZA,2020-06-23,3,3,0,0,0
A,2020-06-24,1,1,0,0,0
AB,2020-06-24,0,0,0,0,0
AL,2020-06-24,2,2,0,0,0
AV,2020-06-24,1,1,0,0,0
B,2020-06-24,38,38,0,0,0
BA,2020-06-24,1,1,0,0,0
BI,2020-06-24,3,2,0,1,0
BU,2020-06-24,1,1,0,0,0
C,2020-06-24,0,0,0,0,0
CA,2020-06-24,2,2,0,0,0
CC,2020-06-24,0,0,0,0,0
CE,2020-06-24,0,0,0,0,0
CO,2020-06-24,0,0,0,0,0
CR,2020-06-24,12,12,0,0,0
CS,2020-06-24,2,2,0,0,0
CU,2020-06-24,2,2,0,0,0
GC,2020-06-24,1,1,0,0,0
GI,2020-06-24,3,3,0,0,0
GR,2020-06-24,12,12,0,0,0
GU,2020-06-24,2,2,0,0,0
H,2020-06-24,9,9,0,0,0
HU,2020-06-24,43,42,0,1,0
J,2020-06-24,5,5,0,0,0
L,2020-06-24,57,57,0,0,0
LE,2020-06-24,0,0,0,0,0
LO,2020-06-24,1,1,0,0,0
LU,2020-06-24,4,4,0,0,0
M,2020-06-24,45,45,0,0,0
MA,2020-06-24,65,65,0,0,0
ME,2020-06-24,0,0,0,0,0
MU,2020-06-24,7,7,0,0,0
NA,2020-06-24,11,11,0,0,0
O,2020-06-24,0,0,0,0,0
OR,2020-06-24,0,0,0,0,0
P,2020-06-24,1,1,0,0,0
PM,2020-06-24,3,3,0,0,0
PO,2020-06-24,0,0,0,0,0
S,2020-06-24,2,2,0,0,0
SA,2020-06-24,1,1,0,0,0
SE,2020-06-24,1,1,0,0,0
SG,2020-06-24,4,4,0,0,0
SO,2020-06-24,3,3,0,0,0
SS,2020-06-24,7,6,0,1,0
T,2020-06-24,1,1,0,0,0
TE,2020-06-24,2,2,0,0,0
TF,2020-06-24,0,0,0,0,0
TO,2020-06-24,6,5,0,1,0
V,2020-06-24,3,3,0,0,0
VA,2020-06-24,3,3,0,0,0
VI,2020-06-24,5,5,0,0,0
Z,2020-06-24,13,13,0,0,0
ZA,2020-06-24,0,0,0,0,0
A,2020-06-25,2,2,0,0,0
AB,2020-06-25,2,2,0,0,0
AL,2020-06-25,5,5,0,0,0
AV,2020-06-25,1,1,0,0,0
B,2020-06-25,81,50,0,31,0
BA,2020-06-25,0,0,0,0,0
BI,2020-06-25,1,1,0,0,0
BU,2020-06-25,3,3,0,0,0
C,2020-06-25,1,1,0,0,0
CA,2020-06-25,0,0,0,0,0
CC,2020-06-25,4,4,0,0,0
CE,2020-06-25,0,0,0,0,0
CO,2020-06-25,0,0,0,0,0
CR,2020-06-25,11,11,0,0,0
CS,2020-06-25,2,2,0,0,0
CU,2020-06-25,1,1,0,0,0
GC,2020-06-25,0,0,0,0,0
GI,2020-06-25,3,3,0,0,0
GR,2020-06-25,11,11,0,0,0
GU,2020-06-25,2,2,0,0,0
H,2020-06-25,0,0,0,0,0
HU,2020-06-25,24,24,0,0,0
J,2020-06-25,0,0,0,0,0
L,2020-06-25,61,61,0,0,0
LE,2020-06-25,2,2,0,0,0
LO,2020-06-25,0,0,0,0,0
LU,2020-06-25,10,10,0,0,0
M,2020-06-25,57,55,0,2,0
MA,2020-06-25,6,6,0,0,0
ME,2020-06-25,0,0,0,0,0
MU,2020-06-25,5,5,0,0,0
NA,2020-06-25,6,6,0,0,0
O,2020-06-25,0,0,0,0,0
OR,2020-06-25,0,0,0,0,0
P,2020-06-25,1,1,0,0,0
PM,2020-06-25,1,1,0,0,0
PO,2020-06-25,0,0,0,0,0
S,2020-06-25,0,0,0,0,0
SA,2020-06-25,1,1,0,0,0
SE,2020-06-25,0,0,0,0,0
SG,2020-06-25,2,2,0,0,0
SO,2020-06-25,0,0,0,0,0
SS,2020-06-25,2,2,0,0,0
T,2020-06-25,0,0,0,0,0
TE,2020-06-25,0,0,0,0,0
TF,2020-06-25,0,0,0,0,0
TO,2020-06-25,6,6,0,0,0
V,2020-06-25,5,5,0,0,0
VA,2020-06-25,5,5,0,0,0
VI,2020-06-25,2,2,0,0,0
Z,2020-06-25,19,19,0,0,0
ZA,2020-06-25,2,2,0,0,0
A,2020-06-26,1,1,0,0,0
AB,2020-06-26,2,2,0,0,0
AL,2020-06-26,0,0,0,0,0
AV,2020-06-26,2,2,0,0,0
B,2020-06-26,106,70,0,36,0
BA,2020-06-26,0,0,0,0,0
BI,2020-06-26,5,5,0,0,0
BU,2020-06-26,1,1,0,0,0
C,2020-06-26,0,0,0,0,0
CA,2020-06-26,3,3,0,0,0
CC,2020-06-26,0,0,0,0,0
CE,2020-06-26,0,0,0,0,0
CO,2020-06-26,0,0,0,0,0
CR,2020-06-26,6,6,0,0,0
CS,2020-06-26,2,2,0,0,0
CU,2020-06-26,1,1,0,0,0
GC,2020-06-26,1,1,0,0,0
GI,2020-06-26,16,15,0,1,0
GR,2020-06-26,10,10,0,0,0
GU,2020-06-26,1,1,0,0,0
H,2020-06-26,0,0,0,0,0
HU,2020-06-26,12,12,0,0,0
J,2020-06-26,2,2,0,0,0
L,2020-06-26,82,81,0,1,0
LE,2020-06-26,2,2,0,0,0
LO,2020-06-26,0,0,0,0,0
LU,2020-06-26,3,3,0,0,0
M,2020-06-26,53,52,0,1,0
MA,2020-06-26,2,2,0,0,0
ME,2020-06-26,0,0,0,0,0
MU,2020-06-26,7,7,0,0,0
NA,2020-06-26,6,6,0,0,0
O,2020-06-26,0,0,0,0,0
OR,2020-06-26,0,0,0,0,0
P,2020-06-26,0,0,0,0,0
PM,2020-06-26,10,10,0,0,0
PO,2020-06-26,0,0,0,0,0
S,2020-06-26,3,3,0,0,0
SA,2020-06-26,1,1,0,0,0
SE,2020-06-26,2,2,0,0,0
SG,2020-06-26,3,3,0,0,0
SO,2020-06-26,0,0,0,0,0
SS,2020-06-26,3,3,0,0,0
T,2020-06-26,1,1,0,0,0
TE,2020-06-26,0,0,0,0,0
TF,2020-06-26,0,0,0,0,0
TO,2020-06-26,3,3,0,0,0
V,2020-06-26,12,12,0,0,0
VA,2020-06-26,6,6,0,0,0
VI,2020-06-26,3,2,0,1,0
Z,2020-06-26,9,9,0,0,0
ZA,2020-06-26,0,0,0,0,0
A,2020-06-27,0,0,0,0,0
AB,2020-06-27,0,0,0,0,0
AL,2020-06-27,1,1,0,0,0
AV,2020-06-27,2,2,0,0,0
B,2020-06-27,40,40,0,0,0
BA,2020-06-27,5,5,0,0,0
BI,2020-06-27,4,3,0,1,0
BU,2020-06-27,0,0,0,0,0
C,2020-06-27,2,2,0,0,0
CA,2020-06-27,1,1,0,0,0
CC,2020-06-27,0,0,0,0,0
CE,2020-06-27,0,0,0,0,0
CO,2020-06-27,0,0,0,0,0
CR,2020-06-27,10,10,0,0,0
CS,2020-06-27,6,6,0,0,0
CU,2020-06-27,0,0,0,0,0
GC,2020-06-27,0,0,0,0,0
GI,2020-06-27,2,2,0,0,0
GR,2020-06-27,8,8,0,0,0
GU,2020-06-27,0,0,0,0,0
H,2020-06-27,0,0,0,0,0
HU,2020-06-27,22,22,0,0,0
J,2020-06-27,1,1,0,0,0
L,2020-06-27,81,81,0,0,0
LE,2020-06-27,1,1,0,0,0
LO,2020-06-27,0,0,0,0,0
LU,2020-06-27,4,3,0,1,0
M,2020-06-27,21,21,0,0,0
MA,2020-06-27,4,4,0,0,0
ME,2020-06-27,0,0,0,0,0
MU,2020-06-27,6,6,0,0,0
NA,2020-06-27,7,7,0,0,0
O,2020-06-27,0,0,0,0,0
OR,2020-06-27,0,0,0,0,0
P,2020-06-27,2,2,0,0,0
PM,2020-06-27,5,5,0,0,0
PO,2020-06-27,2,2,0,0,0
S,2020-06-27,2,2,0,0,0
SA,2020-06-27,0,0,0,0,0
SE,2020-06-27,0,0,0,0,0
SG,2020-06-27,2,2,0,0,0
SO,2020-06-27,1,1,0,0,0
SS,2020-06-27,2,1,0,1,0
T,2020-06-27,1,1,0,0,0
TE,2020-06-27,0,0,0,0,0
TF,2020-06-27,0,0,0,0,0
TO,2020-06-27,5,5,0,0,0
V,2020-06-27,7,7,0,0,0
VA,2020-06-27,4,4,0,0,0
VI,2020-06-27,2,1,0,1,0
Z,2020-06-27,27,27,0,0,0
ZA,2020-06-27,0,0,0,0,0
A,2020-06-28,2,2,0,0,0
AB,2020-06-28,2,2,0,0,0
AL,2020-06-28,1,1,0,0,0
AV,2020-06-28,0,0,0,0,0
B,2020-06-28,48,47,0,1,0
BA,2020-06-28,4,4,0,0,0
BI,2020-06-28,4,1,0,3,0
BU,2020-06-28,0,0,0,0,0
C,2020-06-28,1,1,0,0,0
CA,2020-06-28,0,0,0,0,0
CC,2020-06-28,0,0,0,0,0
CE,2020-06-28,0,0,0,0,0
CO,2020-06-28,0,0,0,0,0
CR,2020-06-28,7,7,0,0,0
CS,2020-06-28,7,7,0,0,0
CU,2020-06-28,1,1,0,0,0
GC,2020-06-28,0,0,0,0,0
GI,2020-06-28,3,3,0,0,0
GR,2020-06-28,12,12,0,0,0
GU,2020-06-28,0,0,0,0,0
H,2020-06-28,0,0,0,0,0
HU,2020-06-28,8,8,0,0,0
J,2020-06-28,1,1,0,0,0
L,2020-06-28,56,56,0,0,0
LE,2020-06-28,0,0,0,0,0
LO,2020-06-28,2,2,0,0,0
LU,2020-06-28,7,7,0,0,0
M,2020-06-28,30,30,0,0,0
MA,2020-06-28,12,12,0,0,0
ME,2020-06-28,0,0,0,0,0
MU,2020-06-28,3,3,0,0,0
NA,2020-06-28,2,2,0,0,0
O,2020-06-28,0,0,0,0,0
OR,2020-06-28,1,1,0,0,0
P,2020-06-28,2,2,0,0,0
PM,2020-06-28,5,5,0,0,0
PO,2020-06-28,0,0,0,0,0
S,2020-06-28,0,0,0,0,0
SA,2020-06-28,0,0,0,0,0
SE,2020-06-28,0,0,0,0,0
SG,2020-06-28,0,0,0,0,0
SO,2020-06-28,1,1,0,0,0
SS,2020-06-28,3,3,0,0,0
T,2020-06-28,1,1,0,0,0
TE,2020-06-28,0,0,0,0,0
TF,2020-06-28,0,0,0,0,0
TO,2020-06-28,6,6,0,0,0
V,2020-06-28,4,4,0,0,0
VA,2020-06-28,1,1,0,0,0
VI,2020-06-28,4,2,0,2,0
Z,2020-06-28,9,9,0,0,0
ZA,2020-06-28,0,0,0,0,0
A,2020-06-29,3,3,0,0,0
